WS_ID,Name,ISIN,Instrument_Type,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Yahoo_Symbol,Alpha_Symbol,Primary_Universe_Index,Index_Tags,Active,Universe_Status,Mapping_Status,Scalable_Tradeability_Status,Source_ID,Source_AsOf,Last_Validated,Share_Class,Notes,Identity_Audit_Status,Identity_Audit_Issues,Yahoo_Mapping_Confidence,Resolved_Exchange_Ticker_Candidate,Audit_UTC,Duplicate_ISIN_Group,Duplicate_Name_Group,Remediation_Method,Remediation_UTC,Source_Primary_Ticker,Primary_Ticker_Resolved_Candidate,Canonical_WS_ID_Candidate,Provider_Listing_Type,Final_Remediation_UTC,Final_Resolved_Ticker_Candidate,Evidence_Freeze_Status,Evidence_Primary_URL,Evidence_Provider_URL,Evidence_Note,Evidence_Frozen_UTC
WS:XSHG:600436,Zhangzhou Pientzehuang Pharmaceutical Co Ltd,,COMMON_STOCK,China,600436,Shanghai Stock Exchange,XSHG,CNY,600436.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600436,2026-08-23T21:48:45.809251+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.817102+00:00,600436,600436,,PRIMARY,2026-08-23T22:25:00.026059+00:00,600436,,,,,
WS:XSHG:600438,Tongwei Co Ltd,,COMMON_STOCK,China,600438,Shanghai Stock Exchange,XSHG,CNY,600438.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600438,2026-08-23T21:48:45.810865+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.818224+00:00,600438,600438,,PRIMARY,2026-08-23T22:25:00.026598+00:00,600438,,,,,
WS:XSHG:600460,Hangzhou Silan Microelectronics Co Ltd,,COMMON_STOCK,China,600460,Shanghai Stock Exchange,XSHG,CNY,600460.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600460,2026-08-23T21:48:45.812468+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.819381+00:00,600460,600460,,PRIMARY,2026-08-23T22:25:00.027166+00:00,600460,,,,,
WS:XSHG:600482,"China Shipbuilding Industry Group Power Co.,Ltd",,COMMON_STOCK,China,600482,Shanghai Stock Exchange,XSHG,CNY,600482.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600482,2026-08-23T21:48:45.814012+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.820488+00:00,600482,600482,,PRIMARY,2026-08-23T22:25:00.027711+00:00,600482,,,,,
WS:XSHG:600489,Zhongjin Gold Co Ltd,,COMMON_STOCK,China,600489,Shanghai Stock Exchange,XSHG,CNY,600489.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600489,2026-08-23T21:48:45.815589+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.821557+00:00,600489,600489,,PRIMARY,2026-08-23T22:25:00.028268+00:00,600489,,,,,
WS:XSHG:600515,"Hainan Airport Infrastructure Co., Ltd",,COMMON_STOCK,China,600515,Shanghai Stock Exchange,XSHG,CNY,600515.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600515,2026-08-23T21:48:45.817116+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.822639+00:00,600515,600515,,PRIMARY,2026-08-23T22:25:00.028833+00:00,600515,,,,,
WS:XSHG:600519,Kweichow Moutai Co Ltd,,COMMON_STOCK,China,600519,Shanghai Stock Exchange,XSHG,CNY,600519.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600519,2026-08-23T21:48:45.818697+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.823701+00:00,600519,600519,,PRIMARY,2026-08-23T22:25:00.029377+00:00,600519,,,,,
WS:XSHG:600522,Jiangsu Zhongtian Technologies Co Ltd,,COMMON_STOCK,China,600522,Shanghai Stock Exchange,XSHG,CNY,600522.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600522,2026-08-23T21:48:45.820219+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.824764+00:00,600522,600522,,PRIMARY,2026-08-23T22:25:00.029983+00:00,600522,,,,,
WS:XSHG:600547,Shandong Gold-Mining Co Ltd,,COMMON_STOCK,China,600547,Shanghai Stock Exchange,XSHG,CNY,600547.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600547,2026-08-23T21:48:45.821916+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.825880+00:00,600547,600547,,PRIMARY,2026-08-23T22:25:00.030525+00:00,600547,,,,,
WS:XSHG:600549,Xiamen Tungsten Co Ltd,,COMMON_STOCK,China,600549,Shanghai Stock Exchange,XSHG,CNY,600549.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600549,2026-08-23T21:48:45.823463+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.826929+00:00,600549,600549,,PRIMARY,2026-08-23T22:25:00.031089+00:00,600549,,,,,
WS:XSHG:600570,Hundsun Technologies Inc.,,COMMON_STOCK,China,600570,Shanghai Stock Exchange,XSHG,CNY,600570.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600570,2026-08-23T21:48:45.824989+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.827970+00:00,600570,600570,,PRIMARY,2026-08-23T22:25:00.031625+00:00,600570,,,,,
WS:XSHG:600584,"JCET Group Co., Ltd.",,COMMON_STOCK,China,600584,Shanghai Stock Exchange,XSHG,CNY,600584.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600584,2026-08-23T21:48:45.826542+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.829037+00:00,600584,600584,,PRIMARY,2026-08-23T22:25:00.032184+00:00,600584,,,,,
WS:XSHG:600585,Anhui Conch Cement Co Ltd,,COMMON_STOCK,China,600585,Shanghai Stock Exchange,XSHG,CNY,600585.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600585,2026-08-23T21:48:45.828064+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.830084+00:00,600585,600585,,PRIMARY,2026-08-23T22:25:00.032728+00:00,600585,,,,,
WS:XSHG:600588,"Yonyou Network Technology Co., Ltd.",,COMMON_STOCK,China,600588,Shanghai Stock Exchange,XSHG,CNY,600588.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600588,2026-08-23T21:48:45.829628+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.831142+00:00,600588,600588,,PRIMARY,2026-08-23T22:25:00.033337+00:00,600588,,,,,
WS:XSHG:600600,Tsingtao Brewery Co Ltd,,COMMON_STOCK,China,600600,Shanghai Stock Exchange,XSHG,CNY,600600.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600600,2026-08-23T21:48:45.831181+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.832191+00:00,600600,600600,,PRIMARY,2026-08-23T22:25:00.033933+00:00,600600,,,,,
WS:XSHG:600660,"Fuyao Glass Industry Group Co.,Ltd",,COMMON_STOCK,China,600660,Shanghai Stock Exchange,XSHG,CNY,600660.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600660,2026-08-23T21:48:45.832775+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.833261+00:00,600660,600660,,PRIMARY,2026-08-23T22:25:00.034479+00:00,600660,,,,,
WS:XSHG:600674,Sichuan Chuantou Energy Co Ltd,,COMMON_STOCK,China,600674,Shanghai Stock Exchange,XSHG,CNY,600674.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600674,2026-08-23T21:48:45.834300+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.834322+00:00,600674,600674,,PRIMARY,2026-08-23T22:25:00.035044+00:00,600674,,,,,
WS:XSHG:600690,"Haier Smart Home Co., Ltd.",,COMMON_STOCK,China,600690,Shanghai Stock Exchange,XSHG,CNY,600690.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600690,2026-08-23T21:48:45.835862+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.835386+00:00,600690,600690,,PRIMARY,2026-08-23T22:25:00.035581+00:00,600690,,,,,
WS:XSHG:600741,HUAYU Automotive Systems Company Limited,,COMMON_STOCK,China,600741,Shanghai Stock Exchange,XSHG,CNY,600741.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600741,2026-08-23T21:48:45.837415+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.836464+00:00,600741,600741,,PRIMARY,2026-08-23T22:25:00.036141+00:00,600741,,,,,
WS:XSHG:600760,AVIC SHENYANG AIRCRAFT COMPANY LIMITED,,COMMON_STOCK,China,600760,Shanghai Stock Exchange,XSHG,CNY,600760.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600760,2026-08-23T21:48:45.838974+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.837541+00:00,600760,600760,,PRIMARY,2026-08-23T22:25:00.036680+00:00,600760,,,,,
WS:XSHG:600795,GD Power Development Co Ltd,,COMMON_STOCK,China,600795,Shanghai Stock Exchange,XSHG,CNY,600795.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600795,2026-08-23T21:48:45.840550+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.838609+00:00,600795,600795,,PRIMARY,2026-08-23T22:25:00.037261+00:00,600795,,,,,
WS:XSHG:600803,"ENN Ecological Holdings Co., Ltd.",,COMMON_STOCK,China,600803,Shanghai Stock Exchange,XSHG,CNY,600803.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600803,2026-08-23T21:48:45.842085+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.839736+00:00,600803,600803,,PRIMARY,2026-08-23T22:25:00.037820+00:00,600803,,,,,
WS:XSHG:600809,Shanxi Xinghuacun Fen Wine Factory Co Ltd,,COMMON_STOCK,China,600809,Shanghai Stock Exchange,XSHG,CNY,600809.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600809,2026-08-23T21:48:45.843664+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.840821+00:00,600809,600809,,PRIMARY,2026-08-23T22:25:00.038369+00:00,600809,,,,,
WS:XSHG:600845,Shanghai Baosight Software Co Ltd,,COMMON_STOCK,China,600845,Shanghai Stock Exchange,XSHG,CNY,600845.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600845,2026-08-23T21:48:45.845183+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.841887+00:00,600845,600845,,PRIMARY,2026-08-23T22:25:00.038920+00:00,600845,,,,,
WS:XSHG:600875,Dongfang Electric Corporation Limited,,COMMON_STOCK,China,600875,Shanghai Stock Exchange,XSHG,CNY,600875.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600875,2026-08-23T21:48:45.846771+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.842966+00:00,600875,600875,,PRIMARY,2026-08-23T22:25:00.039450+00:00,600875,,,,,
WS:XSHG:600886,"SDIC Power Holdings Co.,Ltd.",,COMMON_STOCK,China,600886,Shanghai Stock Exchange,XSHG,CNY,600886.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600886,2026-08-23T21:48:45.848371+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.844017+00:00,600886,600886,,PRIMARY,2026-08-23T22:25:00.039998+00:00,600886,,,,,
WS:XSHG:600887,Inner Mongolia Yili Industrial Group Co Ltd,,COMMON_STOCK,China,600887,Shanghai Stock Exchange,XSHG,CNY,600887.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600887,2026-08-23T21:48:45.850036+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.845068+00:00,600887,600887,,PRIMARY,2026-08-23T22:25:00.040554+00:00,600887,,,,,
WS:XSHG:600893,AVIC AVIATION ENGINE CORPORATION PLC.,,COMMON_STOCK,China,600893,Shanghai Stock Exchange,XSHG,CNY,600893.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600893,2026-08-23T21:48:45.851652+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.846114+00:00,600893,600893,,PRIMARY,2026-08-23T22:25:00.041117+00:00,600893,,,,,
WS:XSHG:600900,China Yangtze Power Co Ltd,,COMMON_STOCK,China,600900,Shanghai Stock Exchange,XSHG,CNY,600900.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600900,2026-08-23T21:48:45.853187+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.847181+00:00,600900,600900,,PRIMARY,2026-08-23T22:25:00.041660+00:00,600900,,,,,
WS:XSHG:600905,"China Three Gorges Renewables (Group) Co.,Ltd.",,COMMON_STOCK,China,600905,Shanghai Stock Exchange,XSHG,CNY,600905.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600905,2026-08-23T21:48:45.854755+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.848254+00:00,600905,600905,,PRIMARY,2026-08-23T22:25:00.042219+00:00,600905,,,,,
WS:XSHG:600918,"ZHONGTAI SECURITIES CO., LTD.",,COMMON_STOCK,China,600918,Shanghai Stock Exchange,XSHG,CNY,600918.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600918,2026-08-23T21:48:45.856481+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.849295+00:00,600918,600918,,PRIMARY,2026-08-23T22:25:00.042748+00:00,600918,,,,,
WS:XSHG:600919,"Bank of Jiangsu Co., Ltd",,COMMON_STOCK,China,600919,Shanghai Stock Exchange,XSHG,CNY,600919.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600919,2026-08-23T21:48:45.858082+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.850340+00:00,600919,600919,,PRIMARY,2026-08-23T22:25:00.043300+00:00,600919,,,,,
WS:XSHG:600926,"BANK OF HANGZHOU CO., LTD",,COMMON_STOCK,China,600926,Shanghai Stock Exchange,XSHG,CNY,600926.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600926,2026-08-23T21:48:45.859665+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.851523+00:00,600926,600926,,PRIMARY,2026-08-23T22:25:00.043866+00:00,600926,,,,,
WS:XSHG:600930,Huadian New Energy Group Corporation Limited,,COMMON_STOCK,China,600930,Shanghai Stock Exchange,XSHG,CNY,600930.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600930,2026-08-23T21:48:45.861198+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.852604+00:00,600930,600930,,PRIMARY,2026-08-23T22:25:00.044409+00:00,600930,,,,,
WS:XSHG:600938,CNOOC Limited,,COMMON_STOCK,China,600938,Shanghai Stock Exchange,XSHG,CNY,600938.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,REVIEW_REQUIRED,ISIN_NOT_VERIFIED;POSSIBLE_DUPLICATE,0.93,600938,2026-08-23T21:48:45.862770+00:00,,NAME:3e9baf33b150,CARRY_FORWARD,2026-08-23T22:04:36.853672+00:00,600938,600938,,PRIMARY,2026-08-23T22:25:00.044964+00:00,600938,,,,,
WS:XSHG:600941,China Mobile Limited,,COMMON_STOCK,China,600941,Shanghai Stock Exchange,XSHG,CNY,600941.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,REVIEW_REQUIRED,ISIN_NOT_VERIFIED;POSSIBLE_DUPLICATE,0.93,600941,2026-08-23T21:48:45.864353+00:00,,NAME:85e206838921,CARRY_FORWARD,2026-08-23T22:04:36.854742+00:00,600941,600941,,PRIMARY,2026-08-23T22:25:00.045516+00:00,600941,,,,,
WS:XSHG:600958,ORIENT SECURITIES COMPANY LIMITED,,COMMON_STOCK,China,600958,Shanghai Stock Exchange,XSHG,CNY,600958.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600958,2026-08-23T21:48:45.865865+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.855802+00:00,600958,600958,,PRIMARY,2026-08-23T22:25:00.046089+00:00,600958,,,,,
WS:XSHG:600989,"Ningxia Baofeng Energy Group Co., Ltd.",,COMMON_STOCK,China,600989,Shanghai Stock Exchange,XSHG,CNY,600989.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600989,2026-08-23T21:48:45.867407+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.856879+00:00,600989,600989,,PRIMARY,2026-08-23T22:25:00.046634+00:00,600989,,,,,
WS:XSHG:600999,China Merchants Securities Co Ltd,,COMMON_STOCK,China,600999,Shanghai Stock Exchange,XSHG,CNY,600999.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,600999,2026-08-23T21:48:45.868960+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.857982+00:00,600999,600999,,PRIMARY,2026-08-23T22:25:00.047212+00:00,600999,,,,,
WS:XSHG:601006,Daqin Railway Co Ltd,,COMMON_STOCK,China,601006,Shanghai Stock Exchange,XSHG,CNY,601006.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,601006,2026-08-23T21:48:45.870538+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.859062+00:00,601006,601006,,PRIMARY,2026-08-23T22:25:00.047767+00:00,601006,,,,,
WS:XSHG:601009,Bank of Nanjing Co Ltd,,COMMON_STOCK,China,601009,Shanghai Stock Exchange,XSHG,CNY,601009.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,601009,2026-08-23T21:48:45.872075+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.860128+00:00,601009,601009,,PRIMARY,2026-08-23T22:25:00.048330+00:00,601009,,,,,
WS:XSHG:601012,"Longi Green Energy Technology Co., Ltd.",,COMMON_STOCK,China,601012,Shanghai Stock Exchange,XSHG,CNY,601012.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,601012,2026-08-23T21:48:45.873619+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.861178+00:00,601012,601012,,PRIMARY,2026-08-23T22:25:00.048895+00:00,601012,,,,,
WS:XSHG:601018,Ningbo Port Co Ltd,,COMMON_STOCK,China,601018,Shanghai Stock Exchange,XSHG,CNY,601018.SS,,CN_CSI300,CN_CSI300,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22 18:43:59.282,A_SHARE,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,601018,2026-08-23T21:48:45.875134+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.862226+00:00,601018,601018,,PRIMARY,2026-08-23T22:25:00.049427+00:00,601018,,,,,
