WS_ID,Name,ISIN,Instrument_Type,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Yahoo_Symbol,Alpha_Symbol,Primary_Universe_Index,Index_Tags,Active,Universe_Status,Mapping_Status,Scalable_Tradeability_Status,Source_ID,Source_AsOf,Last_Validated,Share_Class,Notes,Identity_Audit_Status,Identity_Audit_Issues,Yahoo_Mapping_Confidence,Resolved_Exchange_Ticker_Candidate,Audit_UTC,Duplicate_ISIN_Group,Duplicate_Name_Group
WS:XSWX:ROPC.S,ROCHE PS,,UNKNOWN,CH,ROPC.S,Six Swiss Exchange,XSWX,CHF,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,SEARCH_AMBIGUOUS,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,REVIEW_REQUIRED,ISIN_NOT_VERIFIED,0.773077,,2026-08-23T21:49:35.611257+00:00,,
WS:XSWX:SCHP.S,SCHINDLER P,,UNKNOWN,CH,SCHP.S,Six Swiss Exchange,XSWX,CHF,SCHP.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,SCHP,2026-08-23T21:49:35.612945+00:00,,
WS:XSWX:SCMN.S,SWISSCOM,,UNKNOWN,CH,SCMN.S,Six Swiss Exchange,XSWX,CHF,SCMN.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,SCMN,2026-08-23T21:49:35.614546+00:00,,
WS:XSWX:SDZ.S,SANDOZ GROUP,,UNKNOWN,CH,SDZ.S,Six Swiss Exchange,XSWX,CHF,SDZ.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,SDZ,2026-08-23T21:49:35.616091+00:00,,
WS:XSWX:SFSN.S,SFS GROUP,,UNKNOWN,CH,SFSN.S,Six Swiss Exchange,XSWX,CHF,SFSN.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,SFSN,2026-08-23T21:49:35.617663+00:00,,
WS:XSWX:SFZN.S,SIEGFRIED 'R',,UNKNOWN,CH,SFZN.S,Six Swiss Exchange,XSWX,CHF,SFZN.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,SFZN,2026-08-23T21:49:35.619210+00:00,,
WS:XSWX:SGSN.S,SGS,,UNKNOWN,CH,SGSN.S,Six Swiss Exchange,XSWX,CHF,SGSN.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,SGSN,2026-08-23T21:49:35.620776+00:00,,
WS:XSWX:SIGNC.S,SIG GROUP AG,,UNKNOWN,CH,SIGNC.S,Six Swiss Exchange,XSWX,CHF,SIGN.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,SEARCH_HIGH_CONFIDENCE,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.9,SIGN,2026-08-23T21:49:35.834806+00:00,,
WS:XSWX:SIKA.S,SIKA,,UNKNOWN,CH,SIKA.S,Six Swiss Exchange,XSWX,CHF,SIKA.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,SIKA,2026-08-23T21:49:35.836501+00:00,,
WS:XSWX:SLHN.S,SWISS LIFE HLDG,,UNKNOWN,CH,SLHN.S,Six Swiss Exchange,XSWX,CHF,SLHN.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,SLHN,2026-08-23T21:49:35.838078+00:00,,
WS:XSWX:SOON.S,SONOVA,,UNKNOWN,CH,SOON.S,Six Swiss Exchange,XSWX,CHF,SOON.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,SOON,2026-08-23T21:49:35.839673+00:00,,
WS:XSWX:SPSN.S,SWISS PRIME SITE,,UNKNOWN,CH,SPSN.S,Six Swiss Exchange,XSWX,CHF,SPSN.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,SPSN,2026-08-23T21:49:35.841228+00:00,,
WS:XSWX:SQN.S,SWISSQUOTE 'R',,UNKNOWN,CH,SQN.S,Six Swiss Exchange,XSWX,CHF,SQN.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,SQN,2026-08-23T21:49:35.842819+00:00,,
WS:XSWX:SRENH.S,SWISS REINSURANCE COMPANY,,UNKNOWN,CH,SRENH.S,Six Swiss Exchange,XSWX,CHF,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,SEARCH_NO_QUOTES,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,REVIEW_REQUIRED,ISIN_NOT_VERIFIED,0.0,,2026-08-23T21:49:36.047156+00:00,,
WS:XSWX:STMN.S,STRAUMANN,,UNKNOWN,CH,STMN.S,Six Swiss Exchange,XSWX,CHF,STMN.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,STMN,2026-08-23T21:49:36.048832+00:00,,
WS:XSWX:SUN.S,SULZER,,UNKNOWN,CH,SUN.S,Six Swiss Exchange,XSWX,CHF,SUN.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,SUN,2026-08-23T21:49:36.050459+00:00,,
WS:XSWX:SUNN.S,SUNRISE N A,,UNKNOWN,CH,SUNN.S,Six Swiss Exchange,XSWX,CHF,SUNN.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,SUNN,2026-08-23T21:49:36.052027+00:00,,
WS:XSWX:TEMN.S,TEMENOS,,UNKNOWN,CH,TEMN.S,Six Swiss Exchange,XSWX,CHF,TEMN.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,TEMN,2026-08-23T21:49:36.053609+00:00,,
WS:XSWX:UBSG.S,UBS GROUP,,UNKNOWN,CH,UBSG.S,Six Swiss Exchange,XSWX,CHF,UBSG.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,UBSG,2026-08-23T21:49:36.055147+00:00,,
WS:XSWX:UHR.S,SWATCH BEARER,,UNKNOWN,CH,UHR.S,Six Swiss Exchange,XSWX,CHF,UHR.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,UHR,2026-08-23T21:49:36.056771+00:00,,
WS:XSWX:VACN.S,VAT GROUP AG,,UNKNOWN,CH,VACN.S,Six Swiss Exchange,XSWX,CHF,VACN.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,VACN,2026-08-23T21:49:36.058357+00:00,,
WS:XSWX:VATN.S,VALIANT,,UNKNOWN,CH,VATN.S,Six Swiss Exchange,XSWX,CHF,VATN.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,VATN,2026-08-23T21:49:36.059920+00:00,,
WS:XSWX:VZN.S,VZ HOLDING 'N',,UNKNOWN,CH,VZN.S,Six Swiss Exchange,XSWX,CHF,VZN.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,VZN,2026-08-23T21:49:36.061489+00:00,,
WS:XSWX:ZURN.S,ZURICH INSURANCE GROUP,,UNKNOWN,CH,ZURN.S,Six Swiss Exchange,XSWX,CHF,ZURN.SW,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,ZURN,2026-08-23T21:49:36.063041+00:00,,
WS:XWAR:ACPP.WA,ASSECO POLAND,,UNKNOWN,PL,ACPP.WA,Warsaw SE,XWAR,PLN,ACP.WA,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,SEARCH_HIGH_CONFIDENCE,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.826667,ACP,2026-08-23T21:49:36.276877+00:00,,
WS:XWAR:ALEP.WA,ALLEGRO.EU,,UNKNOWN,PL,ALEP.WA,Warsaw SE,XWAR,PLN,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,SEARCH_AMBIGUOUS,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,REVIEW_REQUIRED,ISIN_NOT_VERIFIED,0.808333,,2026-08-23T21:49:36.492957+00:00,,
WS:XWAR:BFT.WA,BENEFIT SYSTEMS,,UNKNOWN,PL,BFT.WA,Warsaw SE,XWAR,PLN,BFT.WA,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,BFT,2026-08-23T21:49:36.494603+00:00,,
WS:XWAR:CDR.WA,CD PROJECT SA,,UNKNOWN,PL,CDR.WA,Warsaw SE,XWAR,PLN,CDR.WA,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CDR,2026-08-23T21:49:36.496190+00:00,,
WS:XWAR:DNP.WA,DINO POLSKA SA,,UNKNOWN,PL,DNP.WA,Warsaw SE,XWAR,PLN,DNP.WA,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,DNP,2026-08-23T21:49:36.497800+00:00,,
WS:XWAR:EBP.WA,ERSTE BANK POLSKA,,UNKNOWN,PL,EBP.WA,Warsaw SE,XWAR,PLN,EBP.WA,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,EBP,2026-08-23T21:49:36.499388+00:00,,
WS:XWAR:INGP.WA,ING BANK SLASKI BSK,,UNKNOWN,PL,INGP.WA,Warsaw SE,XWAR,PLN,ING.WA,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,PROJECT_OVERRIDE,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,1.0,ING,2026-08-23T21:49:36.500932+00:00,,
WS:XWAR:KGH.WA,KGHM,,UNKNOWN,PL,KGH.WA,Warsaw SE,XWAR,PLN,KGH.WA,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,KGH,2026-08-23T21:49:36.502496+00:00,,
WS:XWAR:KTY.WA,KETY,,UNKNOWN,PL,KTY.WA,Warsaw SE,XWAR,PLN,KTY.WA,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,KTY,2026-08-23T21:49:36.504046+00:00,,
WS:XWAR:LPPP.WA,LPP,,UNKNOWN,PL,LPPP.WA,Warsaw SE,XWAR,PLN,LPP.WA,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,SEARCH_HIGH_CONFIDENCE,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.9,LPP,2026-08-23T21:49:36.799356+00:00,,
WS:XWAR:MBK.WA,MBANK,,UNKNOWN,PL,MBK.WA,Warsaw SE,XWAR,PLN,MBK.WA,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,MBK,2026-08-23T21:49:36.801042+00:00,,
WS:XWAR:MILP.WA,BANK MILLENNIUM,,UNKNOWN,PL,MILP.WA,Warsaw SE,XWAR,PLN,MIL.WA,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,SEARCH_HIGH_CONFIDENCE,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.835294,MIL,2026-08-23T21:49:37.013195+00:00,,
WS:XWAR:PEO.WA,PEKAO,,UNKNOWN,PL,PEO.WA,Warsaw SE,XWAR,PLN,PEO.WA,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,PEO,2026-08-23T21:49:37.014829+00:00,,
WS:XWAR:PKN.WA,ORLEN,,UNKNOWN,PL,PKN.WA,Warsaw SE,XWAR,PLN,PKN.WA,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,PKN,2026-08-23T21:49:37.016424+00:00,,
WS:XWAR:PKO.WA,PKO BANK,,UNKNOWN,PL,PKO.WA,Warsaw SE,XWAR,PLN,PKO.WA,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,PKO,2026-08-23T21:49:37.017978+00:00,,
WS:XWAR:PZU.WA,PZU GROUP,,UNKNOWN,PL,PZU.WA,Warsaw SE,XWAR,PLN,PZU.WA,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,PZU,2026-08-23T21:49:37.019552+00:00,,
WS:XWAR:TPE.WA,TAURON,,UNKNOWN,PL,TPE.WA,Warsaw SE,XWAR,PLN,TPE.WA,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,TPE,2026-08-23T21:49:37.021094+00:00,,
WS:XWAR:ZAB.WA,ZABKA GROUP,,UNKNOWN,PL,ZAB.WA,Warsaw SE,XWAR,PLN,ZAB.WA,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,ZAB,2026-08-23T21:49:37.022719+00:00,,
WS:XWBO:ANDR.VI,ANDRITZ,,UNKNOWN,AT,ANDR.VI,Wiener Boerse AG,XWBO,EUR,ANDR.VI,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,DERIVED_RULE_NORMALIZED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,ANDR,2026-08-23T21:49:37.024290+00:00,,
WS:XWBO:ATSV.VI,AT&S AUSTRIA TECH.&SYSTEMTECH,,UNKNOWN,AT,ATSV.VI,Wiener Boerse AG,XWBO,EUR,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,SEARCH_AMBIGUOUS,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,REVIEW_REQUIRED,ISIN_NOT_VERIFIED,0.742079,,2026-08-23T21:49:37.260430+00:00,,
WS:XWBO:BAWG.VI,BAWAG GROUP AG,,UNKNOWN,AT,BAWG.VI,Wiener Boerse AG,XWBO,EUR,BG.VI,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,SEARCH_HIGH_CONFIDENCE,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.9,BG,2026-08-23T21:49:37.483296+00:00,,
WS:XWBO:ERST.VI,ERSTE GROUP BANK,,UNKNOWN,AT,ERST.VI,Wiener Boerse AG,XWBO,EUR,EBS.VI,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,SEARCH_HIGH_CONFIDENCE,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.9,EBS,2026-08-23T21:49:37.701654+00:00,,
WS:XWBO:OMVV.VI,OMV,,UNKNOWN,AT,OMVV.VI,Wiener Boerse AG,XWBO,EUR,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,SEARCH_AMBIGUOUS,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,REVIEW_REQUIRED,ISIN_NOT_VERIFIED,0.65,,2026-08-23T21:49:37.925410+00:00,,
WS:XWBO:RBIV.VI,RAIFFEISEN BANK INTERNATIONAL,,UNKNOWN,AT,RBIV.VI,Wiener Boerse AG,XWBO,EUR,RBI.VI,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,SEARCH_HIGH_CONFIDENCE,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.9,RBI,2026-08-23T21:49:38.137573+00:00,,
WS:XWBO:VERB.VI,VERBUND,,UNKNOWN,AT,VERB.VI,Wiener Boerse AG,XWBO,EUR,VER.VI,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,SEARCH_HIGH_CONFIDENCE,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.9,VER,2026-08-23T21:49:38.350114+00:00,,
WS:XWBO:VOES.VI,VOESTALPINE,,UNKNOWN,AT,VOES.VI,Wiener Boerse AG,XWBO,EUR,VOE.VI,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,SEARCH_HIGH_CONFIDENCE,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.9,VOE,2026-08-23T21:49:38.590663+00:00,,
WS:XWBO:WBSV.VI,WIENERBERGER,,UNKNOWN,AT,WBSV.VI,Wiener Boerse AG,XWBO,EUR,WIE.VI,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,SEARCH_HIGH_CONFIDENCE,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.9,WIE,2026-08-23T21:49:38.808682+00:00,,
WS:XHKG:1,CKH HOLDINGS,,UNKNOWN,Hong Kong,1,Hong Kong Exchanges and Clearing,XHKG,HKD,0001.HK,,HK_HSI,HK_HSI,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_HSI,,2026-08-22 18:43:59.282,HSI_TYPE_O,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,0001,2026-08-23T21:49:38.810373+00:00,,
WS:XHKG:101,HANG LUNG PPT,,UNKNOWN,Hong Kong,101,Hong Kong Exchanges and Clearing,XHKG,HKD,0101.HK,,HK_HSI,HK_HSI,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_HSI,,2026-08-22 18:43:59.282,HSI_TYPE_O,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,0101,2026-08-23T21:49:38.811971+00:00,,
WS:XHKG:1024,KUAISHOU - W,,UNKNOWN,Hong Kong,1024,Hong Kong Exchanges and Clearing,XHKG,HKD,1024.HK,,HK_HSI,HK_HSI,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_HSI,,2026-08-22 18:43:59.282,HSI_TYPE_O,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,1024,2026-08-23T21:49:38.813588+00:00,,
