Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Evidence_Cohort,Price_Cache_Status,Persisted_Cache_Status_Evidence,Market_AsOf_Date,Fetch_Timestamp,Last_Completed_Session,Currentness_Status,History_Data_Capability,Feature_Capability,Home_Market_Benchmark_Status,Home_Market_RS_Capability,Sector_RS_Capability,Provider_Mapping_Status,P0_Data_Readiness,Blocking_Reason
WSSEC:WS:XNAS:SLM,WS:XNAS:SLM,XNAS,SLM,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:SMTC,WS:XNAS:SMTC,XNAS,SMTC,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:SNDK,WS:XNAS:SNDK,XNAS,SNDK,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:SNPS,WS:XNAS:SNPS,XNAS,SNPS,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:STLD,WS:XNAS:STLD,XNAS,STLD,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:STRL,WS:XNAS:STRL,XNAS,STRL,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:SWKS,WS:XNAS:SWKS,XNAS,SWKS,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:SYNA,WS:XNAS:SYNA,XNAS,SYNA,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:TCBI,WS:XNAS:TCBI,XNAS,TCBI,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:TECH,WS:XNAS:TECH,XNAS,TECH,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:TLN,WS:XNAS:TLN,XNAS,TLN,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:TMUS,WS:XNAS:TMUS,XNAS,TMUS,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:TROW,WS:XNAS:TROW,XNAS,TROW,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:TSCO,WS:XNAS:TSCO,XNAS,TSCO,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:TSLA,WS:XNAS:TSLA,XNAS,TSLA,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:TTD,WS:XNAS:TTD,XNAS,TTD,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:TTEK,WS:XNAS:TTEK,XNAS,TTEK,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:TTMI,WS:XNAS:TTMI,XNAS,TTMI,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:TTWO,WS:XNAS:TTWO,XNAS,TTWO,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:TXN,WS:XNAS:TXN,XNAS,TXN,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:TXRH,WS:XNAS:TXRH,XNAS,TXRH,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:UBSI,WS:XNAS:UBSI,XNAS,UBSI,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:UFPI,WS:XNAS:UFPI,XNAS,UFPI,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:ULTA,WS:XNAS:ULTA,XNAS,ULTA,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:UMBF,WS:XNAS:UMBF,XNAS,UMBF,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:UTHR,WS:XNAS:UTHR,XNAS,UTHR,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:VC,WS:XNAS:VC,XNAS,VC,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:VIAV,WS:XNAS:VIAV,XNAS,VIAV,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:VICR,WS:XNAS:VICR,XNAS,VICR,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:VLY,WS:XNAS:VLY,XNAS,VLY,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNAS:VNOM,WS:XNAS:VNOM,XNAS,VNOM,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
