WS_ID,Name,Country,Primary_Universe_Index,Primary_MIC,Primary_Ticker,Yahoo_Symbol,MedianTurnover20_EUR,MedianTurnover60_EUR,Instrument_Decision_v0_14,Instrument_Type_Resolved_v0_14,Instrument_Resolution_Method_v0_14,Instrument_Resolution_Reason_v0_14,Instrument_Evidence_URL_v0_14,Instrument_Evidence_Note_v0_14,Strict_Eligibility_v0_14,Root_Cause_v0_23,Remediation_Class_v0_23,Evidence_State_v0_23
WS:XTSE:AAUC,Allied Gold Corporation,Canada,CA_TSX,XTSE,AAUC,AAUC.TO,26474139.294227973,20968041.319845285,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XAMS:MT.AS,ARCELORMITTAL,FR,EU_STOXX600,XAMS,MT.AS,MT.AS,87278138.58986664,101905848.9348011,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XAMS:NN.AS,NN GROUP,NL,EU_STOXX600,XAMS,NN.AS,NN.AS,40722612.979385376,38725190.2724762,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XAMS:PHG.AS,PHILIPS,NL,EU_STOXX600,XAMS,PHG.AS,PHIA.AS,33664087.11382961,38095142.41149235,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XAMS:PRX.AS,Prosus,NL,EU_STOXX600,XAMS,PRX.AS,PRX.AS,101688830.16664124,124138452.77160645,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XAMS:SBMO.AS,SBM OFFSHORE,NL,EU_STOXX600,XAMS,SBMO.AS,SBMO.AS,15517785.520023346,14721541.026014328,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XAMS:SHEL.AS,SHELL,GB,EU_STOXX600,XAMS,SHEL.AS,SHELL.AS,165512995.850708,141473422.02578735,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XAMS:UMG.AS,UMG,NL,EU_STOXX600,XAMS,UMG.AS,UMG.AS,71351647.19679976,52039987.89065647,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XAMS:WLSNC.AS,WOLTERS KLUWER,NL,EU_STOXX600,XAMS,WLSNc.AS,WKL.AS,80798909.79489899,69083361.15533829,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XBRU:ABI.BR,ANHEUSER-BUSCH INBEV,BE,EU_STOXX600,XBRU,ABI.BR,ABI.BR,116941179.93654633,118847581.17543793,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XBRU:ARGX.BR,ARGENX,BE,EU_STOXX600,XBRU,ARGX.BR,ARGX.BR,66851657.37585449,66126847.957092285,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XBRU:KBC.BR,KBC GRP,BE,EU_STOXX600,XBRU,KBC.BR,KBC.BR,36694281.352211,41916850.04850769,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XBRU:UCB.BR,UCB,BE,EU_STOXX600,XBRU,UCB.BR,UCB.BR,43778565.29598999,47518769.56800079,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XCSE:CARLB.CO,CARLSBERG B,DK,EU_STOXX600,XCSE,CARLb.CO,CARL-B.CO,17983699.376114428,22479965.52368793,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XCSE:DANSKE.CO,DANSKE BANK,DK,EU_STOXX600,XCSE,DANSKE.CO,DANSKE.CO,31174897.02373686,35801450.597948164,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XCSE:DSV.CO,DSV,DK,EU_STOXX600,XCSE,DSV.CO,DSV.CO,79204091.77497327,70252238.67943588,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XCSE:GMAB.CO,GENMAB,DK,EU_STOXX600,XCSE,GMAB.CO,GMAB.CO,28093891.65536394,27989727.96814274,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XCSE:MAERSKB.CO,A.P.MOLLER-MAERSK B,DK,EU_STOXX600,XCSE,MAERSKb.CO,MAERSK-B.CO,27515837.927147,32939336.1029993,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XCSE:NKT.CO,NKT,DK,EU_STOXX600,XCSE,NKT.CO,NKT.CO,18289306.079073027,16247829.428075254,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XCSE:NOVOB.CO,NOVO NORDISK B,DK,EU_STOXX600,XCSE,NOVOb.CO,NOVO-B.CO,156859424.08017808,169711081.01554006,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XCSE:NSISB.CO,NOVONESIS,DK,EU_STOXX600,XCSE,NSISb.CO,NSIS-B.CO,25261164.18467643,27706118.84499456,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XCSE:ORSTED.CO,ORSTED,DK,EU_STOXX600,XCSE,ORSTED.CO,ORSTED.CO,16816591.080455255,20998321.28609047,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XCSE:PNDORA.CO,PANDORA,DK,EU_STOXX600,XCSE,PNDORA.CO,PNDORA.CO,31237695.061231285,26567610.54581532,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XCSE:VWS.CO,VESTAS WIND SYSTEMS,DK,EU_STOXX600,XCSE,VWS.CO,VWS.CO,46555424.353324145,44248456.76409687,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XDUB:AIBG.I,AIB GROUP,IE,EU_STOXX600,XDUB,AIBG.I,A5G.IR,41508994.16521025,42182226.598228455,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XDUB:BIRG.I,BANK OF IRELAND GROUP,IE,EU_STOXX600,XDUB,BIRG.I,BIRG.IR,35297664.6025238,33748179.312252045,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XDUB:KSP.I,KINGSPAN GRP,IE,EU_STOXX600,XDUB,KSP.I,KRX.IR,37083468.10974884,30644992.0,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XDUB:KYGA.I,KERRY GRP,IE,EU_STOXX600,XDUB,KYGa.I,KRZ.IR,20348382.638671875,21073752.553546906,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XDUB:RYA.I,RYANAIR,IE,EU_STOXX600,XDUB,RYA.I,RYA.IR,37222245.797590256,52378880.73130131,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:ADSGN.DE,ADIDAS,DE,EU_STOXX600,XETR,ADSGn.DE,ADS.DE,109047269.5431366,106110059.33918762,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:AIXGN.DE,AIXTRON,DE,EU_STOXX600,XETR,AIXGn.DE,AIXA.DE,27338797.965883255,30627060.957221985,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:ALVG.DE,ALLIANZ,DE,EU_STOXX600,XETR,ALVG.DE,ALV.DE,207791177.32855225,201532755.4045105,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:BASFN.DE,BASF,DE,EU_STOXX600,XETR,BASFn.DE,BAS.DE,78946065.21236229,92315775.1716938,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:BAYGN.DE,BAYER,DE,EU_STOXX600,XETR,BAYGn.DE,BAYN.DE,94355432.22125816,104023878.45284462,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:BEIG.DE,BEIERSDORF,DE,EU_STOXX600,XETR,BEIG.DE,BEI.DE,25977635.967910767,27060540.479614258,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:BMWG.DE,BMW,DE,EU_STOXX600,XETR,BMWG.DE,BMW.DE,72366533.05837822,89847666.52164459,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:BNRGN.DE,BRENNTAG,DE,EU_STOXX600,XETR,BNRGn.DE,BNR.DE,15602110.5,15423955.323135376,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:CBKG.DE,COMMERZBANK,DE,EU_STOXX600,XETR,CBKG.DE,CBK.DE,75726484.39756966,91414363.5633316,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:CONG.DE,CONTINENTAL,DE,EU_STOXX600,XETR,CONG.DE,CON.DE,22213471.27886963,26520181.5872612,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:DB1GN.DE,DEUTSCHE BOERSE,DE,EU_STOXX600,XETR,DB1Gn.DE,DB1.DE,73869477.76737976,78904021.32171631,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:DBKGN.DE,DEUTSCHE BANK,DE,EU_STOXX600,XETR,DBKGn.DE,DBK.DE,121633841.76457787,126254450.5088234,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:DHLN.DE,DEUTSCHE POST,DE,EU_STOXX600,XETR,DHLn.DE,DHL.DE,78534301.97480202,91549197.99049759,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:DTEGN.DE,DEUTSCHE TELEKOM,DE,EU_STOXX600,XETR,DTEGn.DE,DTE.DE,131698540.11817455,162182541.44386864,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:DTGGE.DE,DAIMLER TRUCK,DE,EU_STOXX600,XETR,DTGGe.DE,DTG.DE,50429030.43355942,45150020.927503586,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:ENR1N.DE,SIEMENS ENERGY,DE,EU_STOXX600,XETR,ENR1n.DE,ENR.DE,294813785.0993805,336856833.05815125,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:EONGN.DE,E.ON,DE,EU_STOXX600,XETR,EONGn.DE,EOAN.DE,67614183.21711731,66422414.488796234,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:EVKN.DE,EVONIK INDUSTRIES,DE,EU_STOXX600,XETR,EVKn.DE,EVK.DE,18791772.85136032,19391416.879564285,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:FMEG.DE,FRESENIUS MEDICAL CARE,DE,EU_STOXX600,XETR,FMEG.DE,FME.DE,30309886.645982742,31256129.56974411,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:FREG.DE,FRESENIUS,DE,EU_STOXX600,XETR,FREG.DE,FRE.DE,33099586.06425476,41988993.91173935,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:G1AG.DE,GEA GRP,DE,EU_STOXX600,XETR,G1AG.DE,G1A.DE,19543169.04347229,21110585.139427185,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:G24N.DE,SCOUT24,DE,EU_STOXX600,XETR,G24n.DE,G24.DE,25411790.84202957,23094226.298538208,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:HAGG.DE,HENSOLDT,DE,EU_STOXX600,XETR,HAGG.DE,HAG.DE,23820327.76085663,24053216.17763138,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:HEIG.DE,HEIDELBERG MATERIALS,DE,EU_STOXX600,XETR,HEIG.DE,HEI.DE,51754642.91976929,53951412.77655029,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:HNKG_P.DE,HENKEL PREF,DE,EU_STOXX600,XETR,HNKG_p.DE,HEN3.DE,27485956.49588394,28201967.25804138,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:HNRGN.DE,HANNOVER RUECK,DE,EU_STOXX600,XETR,HNRGn.DE,HNR1.DE,31807698.849975586,31585840.036193848,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:HOTG.DE,HOCHTIEF,DE,EU_STOXX600,XETR,HOTG.DE,HOT.DE,27717058.419769287,25092326.064941406,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:IFXGN.DE,INFINEON TECHNOLOGIES,DE,EU_STOXX600,XETR,IFXGn.DE,IFX.DE,242183501.99908447,319955325.52495193,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:LHAG.DE,LUFTHANSA,DE,EU_STOXX600,XETR,LHAG.DE,LHA.DE,34022470.48637152,37182632.34755516,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:MBGN.DE,MERCEDES-BENZ GROUP,DE,EU_STOXX600,XETR,MBGn.DE,MBG.DE,82715338.76883698,92425591.40011406,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:MRCG.DE,MERCK,DE,EU_STOXX600,XETR,MRCG.DE,MRK.DE,33423755.033950806,40178278.41668701,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:MTXGN.DE,MTU AERO ENGINES,DE,EU_STOXX600,XETR,MTXGn.DE,MTX.DE,45366055.31422424,50276536.26979065,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:MUVGN.DE,MUENCHENER RUECK,DE,EU_STOXX600,XETR,MUVGn.DE,MUV2.DE,121662039.83868408,129728186.75964355,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:NAFG.DE,AURUBIS,DE,EU_STOXX600,XETR,NAFG.DE,NDA.DE,17946362.596832275,24270078.5,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:NDXG.DE,NORDEX,DE,EU_STOXX600,XETR,NDXG.DE,NDX1.DE,19179359.216365814,20733771.77558136,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:NEKG.DE,NEMETSCHEK,DE,EU_STOXX600,XETR,NEKG.DE,NEM.DE,16241325.046474457,15209686.041137695,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:P911_P.DE,DR ING HC F PORSCHE PREF.,DE,EU_STOXX600,XETR,P911_p.DE,P911.DE,15349154.43989563,22419909.84675598,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:PSHG_P.DE,PORSCHE AUTOMOBIL HLDG PREF,DE,EU_STOXX600,XETR,PSHG_p.DE,PAH3.DE,15219393.566698074,17196677.029647827,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:QIA.DE,QIAGEN,DE,EU_STOXX600,XETR,QIA.DE,QIA.DE,21909906.91959572,23856288.486602783,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:R3NK.DE,RENK,DE,EU_STOXX600,XETR,R3NK.DE,R3NK.DE,20724243.786132812,22073287.325256348,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:RHMG.DE,RHEINMETALL,DE,EU_STOXX600,XETR,RHMG.DE,RHM.DE,232020630.0,236588888.33441162,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:RWEG.DE,RWE,DE,EU_STOXX600,XETR,RWEG.DE,RWE.DE,72525767.83247185,72660041.7515564,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:SAPG.DE,SAP,DE,EU_STOXX600,XETR,SAPG.DE,SAP.DE,505668348.354126,385988427.33584595,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:SATG_P.DE,SARTORIUS PREF.,DE,EU_STOXX600,XETR,SATG_p.DE,SRT3.DE,16167936.25,18945376.937828064,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:SHLG.DE,SIEMENS HEALTHINEERS,DE,EU_STOXX600,XETR,SHLG.DE,SHL.DE,30418777.948667526,34158433.43797684,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:SIEGN.DE,SIEMENS,DE,EU_STOXX600,XETR,SIEGn.DE,SIE.DE,224976008.96051025,248387558.568985,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:SY1G.DE,SYMRISE,DE,EU_STOXX600,XETR,SY1G.DE,SY1.DE,24287698.727283478,26313942.73236847,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:TKAG.DE,THYSSENKRUPP,DE,EU_STOXX600,XETR,TKAG.DE,TKA.DE,24074648.62700367,23621248.49216938,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:TLXGN.DE,TALANX,DE,EU_STOXX600,XETR,TLXGn.DE,TLX.DE,15815080.70702362,15598067.801864624,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:TUI1N.DE,TUI,DE,EU_STOXX600,XETR,TUI1n.DE,TUI1.DE,21456817.580361843,21493416.778799057,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:VNAN.DE,Vonovia SE,DE,EU_STOXX600,XETR,VNAn.DE,VNA.DE,44895492.96031475,49223631.93750191,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:VOWG_P.DE,VOLKSWAGEN PREF,DE,EU_STOXX600,XETR,VOWG_p.DE,VOW3.DE,51064109.4962883,72165295.35845184,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XETR:ZALG.DE,ZALANDO,DE,EU_STOXX600,XETR,ZALG.DE,ZAL.DE,36332102.11553955,30300801.145077705,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
