WS_ID,Name,ISIN,Instrument_Type,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Yahoo_Symbol,Alpha_Symbol,Primary_Universe_Index,Index_Tags,Active,Universe_Status,Mapping_Status,Scalable_Tradeability_Status,Source_ID,Source_AsOf,Last_Validated,Share_Class,Notes
WS:XNAS:TSLA,Tesla,US88160R1014,COMMON_STOCK,United States,TSLA,NASDAQ,XNAS,USD,TSLA,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US88160R1014:XNAS
WS:XNAS:TXN,Texas Instruments,US8825081040,COMMON_STOCK,United States,TXN,NASDAQ,XNAS,USD,TXN,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8825081040:XNAS
WS:XNYS:TPL,Texas Pacific Land Trust,US88262P1021,COMMON_STOCK,United States,TPL,NYSE,XNYS,USD,TPL,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US88262P1021:XNYS
WS:XNYS:TXT,Textron,US8832031012,COMMON_STOCK,United States,TXT,NYSE,XNYS,USD,TXT,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8832031012:XNYS
WS:XNYS:TMO,Thermo Fisher Scientific Inc.,US8835561023,COMMON_STOCK,United States,TMO,NYSE,XNYS,USD,TMO,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8835561023:XNYS
WS:XNYS:TJX,TJX Companies,US8725401090,COMMON_STOCK,United States,TJX,NYSE,XNYS,USD,TJX,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8725401090:XNYS
WS:XNYS:TKO,WWE,US87256C1018,COMMON_STOCK,United States,TKO,NYSE,XNYS,USD,TKO,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US87256C1018:XNYS
WS:XNAS:TTD,Trade Desk,US88339J1051,COMMON_STOCK,United States,TTD,NASDAQ,XNAS,USD,TTD,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US88339J1051:XNAS
WS:XNAS:TSCO,Tesco,US8923561067,COMMON_STOCK,United States,TSCO,NASDAQ,XNAS,USD,TSCO,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8923561067:XNAS
WS:XNYS:TDG,TransDigm Group Inc.,US8936411003,COMMON_STOCK,United States,TDG,NYSE,XNYS,USD,TDG,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8936411003:XNYS
WS:XNYS:TRV,The Travelers Companies,US89417E1091,COMMON_STOCK,United States,TRV,NYSE,XNYS,USD,TRV,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US89417E1091:XNYS
WS:XNYS:TFC,Truist Financial,US89832Q1094,COMMON_STOCK,United States,TFC,NYSE,XNYS,USD,TFC,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US89832Q1094:XNYS
WS:XNYS:TYL,Tyler Technologies,US9022521051,COMMON_STOCK,United States,TYL,NYSE,XNYS,USD,TYL,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US9022521051:XNYS
WS:XNYS:TSN,Tyson Foods,US9024941034,COMMON_STOCK,United States,TSN,NYSE,XNYS,USD,TSN,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US9024941034:XNYS
WS:XNYS:USB,U.S. Bancorp,US9029733048,COMMON_STOCK,United States,USB,NYSE,XNYS,USD,USB,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US9029733048:XNYS
WS:XNYS:UBER,Uber,US90353T1007,COMMON_STOCK,United States,UBER,NYSE,XNYS,USD,UBER,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US90353T1007:XNYS
WS:XNAS:ULTA,Ulta Beauty,US90384S3031,COMMON_STOCK,United States,ULTA,NASDAQ,XNAS,USD,ULTA,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US90384S3031:XNAS
WS:XNYS:UNP,Union Pacific Corporation,US9078181081,COMMON_STOCK,United States,UNP,NYSE,XNYS,USD,UNP,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US9078181081:XNYS
WS:XNYS:UPS,United Parcel Service,US9113121068,COMMON_STOCK,United States,UPS,NYSE,XNYS,USD,UPS,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US9113121068:XNYS
WS:XNYS:URI,United Rentals,US9113631090,COMMON_STOCK,United States,URI,NYSE,XNYS,USD,URI,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US9113631090:XNYS
WS:XNYS:UNH,UnitedHealth Group,US91324P1021,COMMON_STOCK,United States,UNH,NYSE,XNYS,USD,UNH,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US91324P1021:XNYS
WS:XNYS:UHS,Universal Health Services,US9139031002,COMMON_STOCK,United States,UHS,NYSE,XNYS,USD,UHS,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US9139031002:XNYS
WS:XNYS:VLO,Valero Energy,US91913Y1001,COMMON_STOCK,United States,VLO,NYSE,XNYS,USD,VLO,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US91913Y1001:XNYS
WS:XNYS:VEEV,Veeva Systems,US9224751084,COMMON_STOCK,United States,VEEV,NYSE,XNYS,USD,VEEV,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US9224751084:XNYS
WS:XNYS:VLTO,Veralto Corporation,US92338C1036,COMMON_STOCK,United States,VLTO,NYSE,XNYS,USD,VLTO,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US92338C1036:XNYS
WS:XNAS:VRSN,Verisign,US92343E1029,COMMON_STOCK,United States,VRSN,NASDAQ,XNAS,USD,VRSN,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US92343E1029:XNAS
WS:XNAS:VRSK,Verisk Analytics,US92345Y1064,COMMON_STOCK,United States,VRSK,NASDAQ,XNAS,USD,VRSK,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US92345Y1064:XNAS
WS:XNAS:VRTX,Vertex Pharmaceuticals,US92532F1003,COMMON_STOCK,United States,VRTX,NASDAQ,XNAS,USD,VRTX,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US92532F1003:XNAS
WS:XNYS:VRT,Vertiv,US92537N1081,COMMON_STOCK,United States,VRT,NYSE,XNYS,USD,VRT,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US92537N1081:XNYS
WS:XNAS:VTRS,Viatris,US92556V1061,COMMON_STOCK,United States,VTRS,NASDAQ,XNAS,USD,VTRS,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US92556V1061:XNAS
WS:XNYS:V,Visa Inc.,US92826C8394,COMMON_STOCK,United States,V,NYSE,XNYS,USD,V,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US92826C8394:XNYS
WS:XNYS:VST,Vistra,US92840M1027,COMMON_STOCK,United States,VST,NYSE,XNYS,USD,VST,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US92840M1027:XNYS
WS:XNYS:VMC,Vulcan Materials Company,US9291601097,COMMON_STOCK,United States,VMC,NYSE,XNYS,USD,VMC,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US9291601097:XNYS
WS:XNYS:WRB,W. R. Berkley,US0844231029,COMMON_STOCK,United States,WRB,NYSE,XNYS,USD,WRB,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US0844231029:XNYS
WS:XNYS:GWW,W. W. Grainger,US3848021040,COMMON_STOCK,United States,GWW,NYSE,XNYS,USD,GWW,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US3848021040:XNYS
WS:XNYS:WAB,Wabtec,US9297401088,COMMON_STOCK,United States,WAB,NYSE,XNYS,USD,WAB,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US9297401088:XNYS
WS:XNAS:WMT,Q483551,US9311421039,COMMON_STOCK,United States,WMT,NASDAQ,XNAS,USD,WMT,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US9311421039:XNAS
WS:XNYS:DIS,The Walt Disney Company,US2546871060,COMMON_STOCK,United States,DIS,NYSE,XNYS,USD,DIS,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US2546871060:XNYS
WS:XNAS:WBD,Webuild,US9344231041,COMMON_STOCK,United States,WBD,NASDAQ,XNAS,USD,WBD,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US9344231041:XNAS
WS:XNYS:WM,"Waste Management, Inc",US94106L1098,COMMON_STOCK,United States,WM,NYSE,XNYS,USD,WM,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US94106L1098:XNYS
WS:XNYS:WAT,Waters Corporation,US9418481035,COMMON_STOCK,United States,WAT,NYSE,XNYS,USD,WAT,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US9418481035:XNYS
WS:XNYS:WEC,WEC Energy Group,US92939U1060,COMMON_STOCK,United States,WEC,NYSE,XNYS,USD,WEC,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US92939U1060:XNYS
WS:XNYS:WFC,Wells Fargo,US9497461015,COMMON_STOCK,United States,WFC,NYSE,XNYS,USD,WFC,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US9497461015:XNYS
WS:XNYS:WST,West Pharmaceutical Services (United States),US9553061055,COMMON_STOCK,United States,WST,NYSE,XNYS,USD,WST,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US9553061055:XNYS
WS:XNAS:WDC,Western Digital,US9581021055,COMMON_STOCK,United States,WDC,NASDAQ,XNAS,USD,WDC,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US9581021055:XNAS
WS:XNYS:WSM,"Williams-Sonoma, Inc.",US9699041011,COMMON_STOCK,United States,WSM,NYSE,XNYS,USD,WSM,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US9699041011:XNYS
WS:XNYS:WMB,Williams Companies,US9694571004,COMMON_STOCK,United States,WMB,NYSE,XNYS,USD,WMB,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US9694571004:XNYS
WS:XNAS:WYNN,Wynn Resorts,US9831341071,COMMON_STOCK,United States,WYNN,NASDAQ,XNAS,USD,WYNN,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US9831341071:XNAS
WS:XNYS:XYL,Xylem Inc.,US98419M1009,COMMON_STOCK,United States,XYL,NYSE,XNYS,USD,XYL,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US98419M1009:XNYS
WS:XNYS:YUM,Yum! Brands,US9884981013,COMMON_STOCK,United States,YUM,NYSE,XNYS,USD,YUM,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US9884981013:XNYS
WS:XNAS:ZBRA,Zebra Technologies,US9892071054,COMMON_STOCK,United States,ZBRA,NASDAQ,XNAS,USD,ZBRA,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US9892071054:XNAS
WS:XNYS:ZBH,Zimmer Biomet Holdings,US98956P1021,COMMON_STOCK,United States,ZBH,NYSE,XNYS,USD,ZBH,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US98956P1021:XNYS
WS:XNYS:ZTS,Zoetis,US98978V1035,COMMON_STOCK,United States,ZTS,NYSE,XNYS,USD,ZTS,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US98978V1035:XNYS
