WS_ID,Name,ISIN,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Primary_Universe_Index,Instrument_Type,Universe_Status,Source_ID,Source_AsOf,Mapping_Status_Current,Yahoo_Symbol_Current,Mapping_Baseline_State,Scalable_Tradeability_Status,Identity_Baseline_State,Instrument_Gate_Baseline_State,History_Evidence_State,History_Evidence_AsOf,History_First_Date,History_Last_Completed_Date,History_Unique_Daily_Bars,History_Valid_Completed_Bars,Liquidity_Evidence_State,Liquidity_Evidence_AsOf,MedianTurnover20_EUR,Liquidity_Class_Prior,Prior_Eligibility_State,Eligibility_Baseline_State,Price_Derived_Data_Refresh_Required,Mapping_Refresh_Required,Identity_Instrument_Remediation_Required,Planned_Next_Action,Refresh_Priority,Evidence_Source,Evidence_Confidence,Productive_Eligibility,SWING_U3K_FROZEN_Member
WS:XMAD:MRL.MC,MERLIN PROPERTIES SOCIMI,,ES,MRL.MC,BME Exchange,XMAD,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,MRL.MC,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMAD:NTGY.MC,Naturgy Energy Group,,ES,NTGY.MC,BME Exchange,XMAD,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,NTGY.MC,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMAD:PUIGB.MC,PUIG BRANDS B,,ES,PUIGb.MC,BME Exchange,XMAD,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,PUIGb.MC,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMAD:REDE.MC,Redeia Corporacion,,ES,REDE.MC,BME Exchange,XMAD,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,REDE.MC,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMAD:REP.MC,REPSOL,,ES,REP.MC,BME Exchange,XMAD,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,REP.MC,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMAD:SABE.MC,BCO SABADELL,,ES,SABE.MC,BME Exchange,XMAD,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,SABE.MC,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMAD:SAN.MC,BCO SANTANDER,,ES,SAN.MC,BME Exchange,XMAD,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,SAN.MC,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMAD:SCYR.MC,SACYR,,ES,SCYR.MC,BME Exchange,XMAD,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,SCYR.MC,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMAD:TEF.MC,TELEFONICA,,ES,TEF.MC,BME Exchange,XMAD,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,TEF.MC,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMAD:UNI.MC,UNICAJA BANCO S.A.,,ES,UNI.MC,BME Exchange,XMAD,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,UNI.MC,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMAD:VIS.MC,VISCOFAN,,ES,VIS.MC,BME Exchange,XMAD,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,VIS.MC,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:A2.MI,A2A,,IT,A2.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,A2.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:AZMT.MI,AZIMUT HLDG,,IT,AZMT.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,AZMT.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:BAMI.MI,BANCO BPM,,IT,BAMI.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,BAMI.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:BCU.MI,BRUNELLO CUCINELLI,,IT,BCU.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,BCU.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:BGN.MI,BCA GENERALI,,IT,BGN.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,BGN.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:BMED.MI,BANCA MEDIOLANUM,,IT,BMED.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,BMED.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:BMPS.MI,BANCA MONTE DEI PASCHI,,IT,BMPS.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,BMPS.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:BZU.MI,BUZZI,,IT,BZU.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,BZU.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:CPRI.MI,DAVIDE CAMPARI,,IT,CPRI.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,CPRI.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:CRDI.MI,UNICREDIT,,IT,CRDI.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,CRDI.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:DLG.MI,DE LONGHI,,IT,DLG.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,DLG.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:EMII.MI,BPER Banca,,IT,EMII.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,EMII.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:ENEI.MI,ENEL,,IT,ENEI.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,ENEI.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:ENI.MI,ENI,,IT,ENI.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,ENI.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:FBK.MI,FINECOBANK,,IT,FBK.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,FBK.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:GASI.MI,ASSICURAZIONI GENERALI,,IT,GASI.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,GASI.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:HRA.MI,HERA,,IT,HRA.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,HRA.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:IG.MI,ITALGAS,,IT,IG.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,IG.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:ISP.MI,INTESA SANPAOLO,,IT,ISP.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,ISP.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:ITPG.MI,INTERPUMP GRP,,IT,ITPG.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,ITPG.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:IVG.MI,IVECO GROUP,,IT,IVG.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,IVG.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:LDOF.MI,LEONARDO,,IT,LDOF.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,LDOF.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:LTMC.MI,LOTTOMATICA GROUP,,IT,LTMC.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,LTMC.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:MONC.MI,MONCLER,,IT,MONC.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,MONC.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:NEXII.MI,NEXI SPA,,IT,NEXII.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,NEXII.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:PIRC.MI,PIRELLI & C. S.P.A.,,IT,PIRC.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,PIRC.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XMIL:PRY.MI,PRYSMIAN,,IT,PRY.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,PRY.MI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
