Research_Partial_Rank_v0_16,WS_ID,Name,Country,Primary_Ticker,Primary_MIC,Primary_Currency,Primary_Universe_Index,AsOfRaw_v0_18,AsOfParsedUTC_v0_18,FeatureRowMatched_v0_18,AsOfValid_v0_18,CoreFeatureComplete_v0_18,PersistentFeatureUsable_v0_18,PriorV017DataError_v0_18,IntegrityStatus_v0_18,QuarantineReason_v0_18,P0QualificationAllowed_v0_18,P0Survivor_v0_18,TradingDecisionAllowed_v0_18,P0ObservationOnly_v0_18
1636,WS:US:KAI,Kadant Inc.,,KAI,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1637,WS:US:FUL,H.B. Fuller Company,,FUL,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1638,WS:US:WKC,World Kinect Corporation,,WKC,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1639,WS:BVMF:LREN3,LREN3,Brazil,LREN3,BVMF,BRL,BR_IBRX100,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1640,WS:US:CWEN,"Clearway Energy, Inc. (Class C)",,CWEN,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1641,WS:US:FULT,Fulton Financial Corporation,,FULT,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1642,WS:BVMF:VIVT3,VIVT3,Brazil,VIVT3,BVMF,BRL,BR_IBRX100,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1643,WS:US:OGS,One Gas,,OGS,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1644,WS:XTKS:2768,SOJITZ CORP.,Japan,2768,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1645,WS:XTKS:6113,"AMADA CO., LTD.",Japan,6113,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1646,WS:XTKS:5101,"THE YOKOHAMA RUBBER CO., LTD.",Japan,5101,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1647,WS:XASX:GMD,Genesis Minerals,Australia,GMD,XASX,AUD,AU_ASX200,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1648,WS:XTKS:9147,"NIPPON EXPRESS HOLDINGS, INC.",Japan,9147,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1649,WS:US:SAM,Boston Beer Company,,SAM,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1650,WS:US:RDN,"Radian Group, Inc.",,RDN,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1651,WS:US:CRI,"Carter's, Inc.",,CRI,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1652,WS:ISIN:INE044A01036,Sun Pharmaceutical Industries Ltd.,India,SUNPHARMA,XNSE,INR,IN_NIFTY50,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1653,WS:US:DXC,DXC Technology,,DXC,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1654,WS:US:IPGP,IPG Photonics,,IPGP,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1655,WS:US:SXT,Sensient Technologies,,SXT,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1656,WS:US:SKT,"Tanger Factory Outlet Centers, Inc.",,SKT,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1657,WS:US:DNOW,NOW Inc,,DNOW,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1658,WS:US:SWX,Southwest Gas Corp,,SWX,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1659,WS:US:HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",,HASI,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1660,WS:US:SIGI,Selective Insurance Group,,SIGI,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1661,WS:XASX:QAN,Qantas,Australia,QAN,XASX,AUD,AU_ASX200,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1662,WS:US:DV,DoubleVerify Holdings Inc.,,DV,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1663,WS:US:CNO,CNO Financial Group,,CNO,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1664,WS:US:FLO,Flowers Foods,,FLO,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1665,WS:SRC:ZA_TOP40:269DEF2006BCDC3A,Implats,South Africa,,XJSE,ZAR,ZA_TOP40,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1666,WS:US:PIPR,Piper Sandler Companies,,PIPR,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1667,WS:XTKS:9531,"TOKYO GAS CO., LTD.",Japan,9531,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1668,WS:US:GATX,GATX,,GATX,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1669,WS:XTKS:4704,TREND MICRO INC.,Japan,4704,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1670,WS:ISIN:INE280A01028,Titan Company Ltd.,India,TITAN,XNSE,INR,IN_NIFTY50,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1671,WS:XTKS:4021,NISSAN CHEMICAL CORP.,Japan,4021,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1672,WS:US:MMS,Maximus Inc.,,MMS,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1673,WS:XSHG:601021,"Spring Airlines Co., Ltd.",China,601021,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1674,WS:XSHG:600018,Shanghai International Port (Group) Co Ltd,China,600018,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1675,WS:US:AMRX,Amneal Pharmaceuticals,,AMRX,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1676,WS:US:ESNT,Essent Group Ltd.,,ESNT,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1677,WS:XASX:SUN,Suncorp,Australia,SUN,XASX,AUD,AU_ASX200,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1678,WS:US:TRIP,TripAdvisor,,TRIP,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1679,WS:XTKS:6724,SEIKO EPSON CORP.,Japan,6724,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1680,WS:US:SR,Spire,,SR,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1681,WS:XSHG:600009,Shanghai International Airport Co Ltd,China,600009,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1682,WS:US:CBT,Cabot Corp,,CBT,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1683,WS:US:UBSI,United Bankshares,,UBSI,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1684,WS:US:FBP,First BanCorp (Puerto Rico),,FBP,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1685,WS:US:NJR,New Jersey Resources,,NJR,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1686,WS:XSHG:688303,"XinJiang Daqo New Energy Co.,Ltd",China,688303,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1687,WS:US:PAYO,Payoneer Global Inc.,,PAYO,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1688,WS:US:OSIS,"OSI Systems, Inc.",,OSIS,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1689,WS:XSHG:600515,"Hainan Airport Infrastructure Co., Ltd",China,600515,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1690,WS:US:LAUR,"Laureate Education, Inc.",,LAUR,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1691,WS:XTKS:8354,"FUKUOKA FINANCIAL GROUP, INC.",Japan,8354,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1692,WS:ISIN:TW0002880002,HUA NAN FINANCIAL HOLDINDS CO. LTD.,Taiwan,2880,XTAI,TWD,TW_TW50,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1693,WS:US:BXMT,"Blackstone Mortgage Trust, Inc.",,BXMT,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1694,WS:SRC:ZA_TOP40:302AA746912AD383,Prosus,South Africa,,XJSE,ZAR,ZA_TOP40,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1695,WS:US:INSP,"Inspire Medical Systems, Inc.",,INSP,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1696,WS:US:WERN,Werner Enterprises,,WERN,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1697,WS:US:BL,"BlackLine Systems, Inc.",,BL,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1698,WS:SRC:ZA_TOP40:E73C0A06AFFB5795,Northam Platinum,South Africa,,XJSE,ZAR,ZA_TOP40,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1699,WS:US:APAM,"Artisan Partners Asset Management, Inc.",,APAM,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1700,WS:ISIN:INE742F01042,Adani Ports and Special Economic Zone Ltd.,India,ADANIPORTS,XNSE,INR,IN_NIFTY50,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1701,WS:US:AUB,"Atlantic Union Bankshares, Corp.",,AUB,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1702,WS:US:PZZA,Papa John's Pizza,,PZZA,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1703,WS:XTKS:3402,"TORAY INDUSTRIES, INC.",Japan,3402,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1704,WS:US:SKYW,"SkyWest, Inc.",,SKYW,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1705,WS:XTKS:2269,"MEIJI HOLDINGS CO., LTD.",Japan,2269,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1706,WS:XASX:COH,Cochlear,Australia,COH,XASX,AUD,AU_ASX200,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1707,WS:XTKS:9602,"TOHO CO., LTD",Japan,9602,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1708,WS:XSHG:601633,Great Wall Motor Co Ltd,China,601633,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1709,WS:XASX:COL,Coles Group,Australia,COL,XASX,AUD,AU_ASX200,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1710,WS:US:ECPG,"Encore Capital Group, Inc.",,ECPG,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1711,WS:BVMF:RADL3,RADL3,Brazil,RADL3,BVMF,BRL,BR_IBRX100,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1712,WS:XSHG:600025,HuanengLancang River Hydropower Inc.,China,600025,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1713,WS:US:ATMU,Atmus Filtration Technologies Inc.,,ATMU,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1714,WS:XTKS:8304,"AOZORA BANK, LTD.",Japan,8304,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1715,WS:US:FHI,Federated Hermes,,FHI,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1716,WS:US:AZZ,"AZZ, Inc.",,AZZ,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1717,WS:XSHG:601825,"Shanghai Rural Commercial Bank Co.,Ltd.",China,601825,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1718,WS:US:TDS,"Telephone and Data Systems, Inc.",,TDS,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1719,WS:US:AGYS,"Agilysys, Inc.",,AGYS,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1720,WS:US:HIW,Highwoods Properties,,HIW,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1721,WS:US:AVNT,Avient,,AVNT,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1722,WS:US:RUSHA,Rush Enterprises,,RUSHA,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1723,WS:US:FUN,Six Flags,,FUN,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1724,WS:XTKS:5019,"IDEMITSU KOSAN CO., LTD.",Japan,5019,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1725,WS:XASX:LTR,Liontown Resources,Australia,LTR,XASX,AUD,AU_ASX200,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1726,WS:US:LMAT,LeMaitre Vascular,,LMAT,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1727,WS:XASX:BSL,BlueScope,Australia,BSL,XASX,AUD,AU_ASX200,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1728,WS:US:NWS,News Corp (Class B),,NWS,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1729,WS:ISIN:INE758E01017,Jio Financial Services Ltd.,India,JIOFIN,XNSE,INR,IN_NIFTY50,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1730,WS:XASX:CAR,CAR Group,Australia,CAR,XASX,AUD,AU_ASX200,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1731,WS:US:FMC,FMC Corporation,,FMC,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1732,WS:BVMF:RAIL3,RAIL3,Brazil,RAIL3,BVMF,BRL,BR_IBRX100,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1733,WS:US:RAMP,"LiveRamp Holdings, Inc.",,RAMP,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1734,WS:US:GFF,Griffon Corporation,,GFF,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1735,WS:XSHG:601186,China Railway Construction Co Ltd,China,601186,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1736,WS:XSHG:600085,Beijing Tongrentang Co Ltd,China,600085,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1737,WS:US:BJRI,"BJ's Restaurants, Inc.",,BJRI,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1738,WS:XSHE:002736,"GUOSEN SECURITIES CO., LTD.",China,002736,XSHE,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1739,WS:US:CVI,"CVR Energy, Inc.",,CVI,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1740,WS:US:IPAR,"Inter Parfums, Inc.",,IPAR,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1741,WS:US:PECO,Phillips Edison & Company,,PECO,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1742,WS:XSHG:600741,HUAYU Automotive Systems Company Limited,China,600741,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1743,WS:XTKS:5714,"DOWA HOLDINGS CO., LTD.",Japan,5714,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1744,WS:US:HAYW,"Hayward Holdings, Inc.",,HAYW,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1745,WS:US:WSBC,WesBanco,,WSBC,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1746,WS:XTKS:6302,"SUMITOMO HEAVY IND., LTD.",Japan,6302,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1747,WS:US:SUPN,"Supernus Pharmaceuticals, Inc.",,SUPN,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1748,WS:ISIN:TW0002890001,SINOPAC FINANCIAL HOLDINGS COMPANY LIMITED,Taiwan,2890,XTAI,TWD,TW_TW50,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1749,WS:ISIN:INE066A01021,Eicher Motors Ltd.,India,EICHERMOT,XNSE,INR,IN_NIFTY50,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1750,WS:XTKS:5631,"THE JAPAN STEEL WORKS, LTD.",Japan,5631,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1751,WS:US:CALX,Calix,,CALX,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1752,WS:ISIN:INE733E01010,NTPC Ltd.,India,NTPC,XNSE,INR,IN_NIFTY50,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1753,WS:US:PLMR,"Palomar Holdings, Inc.",,PLMR,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1754,WS:XASX:ZIP,Zip,Australia,ZIP,XASX,AUD,AU_ASX200,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1755,WS:US:MZTI,The Marzetti Company,,MZTI,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1756,WS:BVMF:TIMS3,TIMS3,Brazil,TIMS3,BVMF,BRL,BR_IBRX100,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1757,WS:US:CURB,Curbline Properties Corp.,,CURB,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1758,WS:XASX:SHL,Sonic Healthcare,Australia,SHL,XASX,AUD,AU_ASX200,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1759,WS:US:GHC,Graham Holdings,,GHC,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1760,WS:XTKS:4324,DENTSU GROUP INC.,Japan,4324,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1761,WS:XASX:JBH,JB Hi-Fi,Australia,JBH,XASX,AUD,AU_ASX200,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1762,WS:XASX:REA,REA Group,Australia,REA,XASX,AUD,AU_ASX200,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1763,WS:US:ZD,Ziff Davis,,ZD,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1764,WS:US:REYN,Reynolds Consumer Products,,REYN,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1765,WS:XASX:ORG,Origin Energy,Australia,ORG,XASX,AUD,AU_ASX200,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1766,WS:US:CARG,CarGurus,,CARG,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1767,WS:US:OGN,Organon & Co.,,OGN,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1768,WS:US:CXT,Crane NXT,,CXT,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1769,WS:SRC:ZA_TOP40:C46C9A1E2438665A,Anglo American,South Africa,,XJSE,ZAR,ZA_TOP40,,,False,False,False,False,True,QUARANTINED,UNMATCHED_FEATURE_ROW,False,False,False,True
1770,WS:US:PRGO,Perrigo,,PRGO,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1771,WS:US:MRP,"Millrose Properties, Inc.",,MRP,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1772,WS:US:CDP,COPT Defense Properties,,CDP,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1773,WS:US:BGC,"BGC Group, Inc.",,BGC,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1774,WS:US:UPWK,"Upwork, Inc.",,UPWK,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1775,WS:ISIN:INE239A01024,Nestle India Ltd.,India,NESTLEIND,XNSE,INR,IN_NIFTY50,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1776,WS:US:CALY,Callaway Golf Company,,CALY,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1777,WS:US:AX,"Axos Financial, Inc.",,AX,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1778,WS:US:MHO,"M/I Homes, Inc.",,MHO,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1779,WS:XTKS:9532,"OSAKA GAS CO., LTD.",Japan,9532,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1780,WS:XTKS:7912,"DAI NIPPON PRINTING CO., LTD.",Japan,7912,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
